timestamp,temp,hum
1745764129,23.799999,37.599998
1745764145,23.799999,37.500000
1745764160,23.900000,37.500000
1745764175,23.900000,37.599998
1745764190,23.900000,37.599998
1745764205,23.900000,37.700001
1745764220,23.900000,37.599998
1745764235,23.900000,37.599998
1745764250,23.900000,37.599998
1745764266,23.900000,37.599998
1745764281,23.900000,37.599998
1745764296,23.900000,37.599998
1745764311,23.900000,37.500000
1745764326,23.900000,37.700001
1745764341,23.900000,37.599998
1745764359,23.900000,37.599998
1745764374,23.900000,37.700001
1745764390,24.000000,37.700001
1745764405,24.000000,37.700001
1745764420,24.000000,37.599998
1745764435,24.000000,37.500000
1745764453,24.000000,37.400002
1745764468,24.000000,37.500000
1745764485,24.000000,37.400002
1745764500,24.000000,37.500000
1745764516,24.000000,37.500000
1745764533,24.000000,37.400002
1745764548,24.000000,37.500000
1745764563,24.000000,37.400002
1745764578,24.000000,37.500000
1745764613,24.100000,37.299999
1745764628,24.100000,37.400002
1745764643,24.100000,37.400002
1745764658,24.100000,37.400002
1745764673,24.100000,37.400002
1745764689,24.100000,37.400002
1745764704,24.100000,37.500000
1745764739,24.100000,37.400002
1745764769,24.100000,37.400002
1745764784,24.100000,37.400002
1745764800,24.100000,37.299999
1745764815,24.100000,37.200001
1745764830,24.100000,37.400002
1745764845,24.200001,37.400002
1745764863,24.200001,37.500000
1745764878,24.200001,37.500000
1745764893,24.200001,37.400002
1745764908,24.200001,37.400002
1745764923,24.200001,37.400002
1745764939,24.200001,37.500000
1745764954,24.299999,37.299999
1745764969,24.299999,37.299999
1745764984,24.299999,37.299999
1745764999,24.299999,37.200001
1745765014,24.299999,37.099998
1745765029,24.299999,37.099998
1745765044,24.200001,37.200001
1745765059,24.299999,37.099998
1745765075,24.200001,37.200001
1745765090,24.299999,37.099998
1745765105,24.299999,37.099998
1745765120,24.200001,37.299999
1745765135,24.200001,37.299999
1745765153,24.200001,37.299999
1745765168,24.299999,37.299999
1745765183,24.299999,37.200001
1745765198,24.299999,37.099998
1745765213,24.299999,37.099998
1745765231,24.299999,37.099998
1745765246,24.299999,37.200001
1745765261,24.299999,37.299999
1745765276,24.299999,37.299999
1745765291,24.299999,37.299999
1745765309,24.299999,37.299999
1745765327,24.299999,37.200001
1745765342,24.299999,37.200001
1745765357,24.400000,37.299999
1745765372,24.400000,37.299999
1745765387,24.400000,37.200001
1745765403,24.299999,37.200001
1745765418,24.400000,37.200001
1745765433,24.400000,37.200001
1745765448,24.400000,37.099998
1745765463,24.400000,37.200001
1745765478,24.400000,37.299999
1745765494,24.400000,37.200001
1745765509,24.400000,37.200001
1745765524,24.299999,37.099998
1745765539,24.299999,37.099998
1745765554,24.299999,37.099998
1745765569,24.299999,37.099998
1745765584,24.299999,37.099998
1745765599,24.299999,37.299999
1745765614,24.400000,37.400002
1745765629,24.400000,37.599998
1745765645,24.400000,37.500000
1745765660,24.400000,37.299999
1745765675,24.400000,37.299999
1745765690,24.400000,37.299999
1745765705,24.400000,37.400002
1745765720,24.400000,37.299999
1745765735,24.400000,37.299999
1745765751,24.400000,37.200001
1745765766,24.400000,37.200001
1745765781,24.400000,37.299999
1745765796,24.400000,37.299999
1745765811,24.400000,37.200001
1745765826,24.400000,37.200001
1745765841,24.400000,37.299999
1745765856,24.400000,37.200001
1745765871,24.400000,37.299999
1745765886,24.400000,37.200001
1745765901,24.400000,37.099998
1745765920,24.400000,37.099998
1745765935,24.400000,37.099998
1745765950,24.400000,37.200001
1745765965,24.400000,37.200001
1745765980,24.400000,37.400002
1745765995,24.400000,37.400002
1745766010,24.500000,37.299999
1745766028,24.500000,37.299999
1745766043,24.500000,37.299999
1745766058,24.500000,37.299999
1745766075,24.500000,37.299999
1745766090,24.500000,37.200001
1745766108,24.500000,37.200001
1745766123,24.500000,37.200001
1745766138,24.500000,37.200001
1745766157,24.500000,37.299999
1745766172,24.500000,37.299999
1745766187,24.600000,37.200001
1745766202,24.600000,37.200001
1745766217,24.600000,37.200001
1745766232,24.600000,37.200001
1745766247,24.600000,37.200001
1745766262,24.600000,37.200001
1745766277,24.600000,37.200001
1745766293,24.600000,37.200001
1745766308,24.600000,37.200001
1745766323,24.600000,37.099998
1745766338,24.600000,37.000000
1745766353,24.600000,37.000000
1745766368,24.600000,37.000000
1745766383,24.600000,37.000000
1745766399,24.600000,37.099998
1745766414,24.600000,37.099998
1745766429,24.700001,37.099998
1745766444,24.700001,37.099998
1745766462,24.700001,37.099998
1745766477,24.700001,37.099998
1745766492,24.700001,37.200001
1745766507,24.700001,37.200001
1745766524,24.799999,37.099998
1745766539,24.799999,37.099998
1745766554,24.700001,37.099998
1745766569,24.700001,37.099998
1745766584,24.700001,37.200001
1745766599,24.700001,37.099998
1745766614,24.700001,37.000000
1745766629,24.799999,37.000000
1745766644,24.799999,37.000000
1745766660,24.799999,37.000000
1745766675,24.799999,37.000000
1745766690,24.799999,36.900002
1745766705,24.799999,37.000000
1745766720,24.799999,36.900002
1745766751,24.900000,36.900002
1745766766,24.900000,36.900002
1745766781,24.900000,36.799999
1745766795,24.900000,36.799999
1745766811,24.900000,36.900002
1745766826,24.900000,36.799999
1745766842,24.900000,36.799999
1745766860,24.900000,36.900002
1745766876,24.900000,36.900002
1745766891,24.900000,36.900002
1745766906,24.900000,36.900002
1745766921,24.900000,36.900002
1745766937,24.799999,36.799999
1745766952,24.799999,36.799999
1745766986,24.799999,36.900002
1745767001,24.799999,36.900002
1745767019,24.799999,37.000000
1745767034,24.799999,37.000000
1745767049,24.799999,37.000000
1745767065,24.799999,37.000000
1745767082,24.799999,37.000000
1745767097,24.799999,37.000000
1745767112,24.799999,37.000000
1745767127,24.799999,37.000000
1745767142,24.799999,37.000000
1745767158,24.799999,37.000000
1745767174,24.799999,37.000000
1745767192,24.799999,37.000000
1745767228,24.799999,37.000000
1745767243,24.799999,36.900002
1745767259,24.900000,36.700001
1745767274,24.900000,36.900002
1745767289,24.900000,36.900002
1745767325,24.799999,36.799999
1745767340,24.900000,36.799999
1745767355,24.799999,36.799999
1745767371,24.799999,36.900002
1745767389,24.799999,36.900002
1745767404,24.799999,36.900002
1745767420,24.799999,36.900002
1745767435,24.799999,36.900002
1745767450,24.799999,36.900002
1745767465,24.900000,36.900002
1745767480,24.900000,36.900002
1745767497,24.799999,36.900002
1745767512,24.900000,36.900002
1745767527,24.799999,36.900002
1745767543,25.200001,62.599998
1745767558,26.400000,84.400002
1745767575,26.200001,76.199997
1745767590,26.000000,59.900002
1745767605,25.799999,50.299999
1745767620,25.700001,46.599998
1745767635,25.500000,44.500000
1745767650,25.500000,43.099998
1745767665,25.400000,42.299999
1745767680,25.299999,41.799999
1745767697,25.299999,43.200001
1745767714,25.200001,43.200001
1745767730,25.000000,42.500000
1745767745,25.299999,56.799999
1745767760,26.299999,69.800003
1745767776,27.500000,91.699997
1745767791,28.700001,101.599998
1745767806,29.600000,95.000000
1745767821,29.600000,95.000000
1745767836,29.600000,95.000000
1745767852,28.500000,96.000000
1745767867,26.799999,68.500000
1745767882,25.700001,48.700001
1745767897,24.900000,44.799999
1745767913,24.400000,44.299999
1745767928,24.000000,44.299999
1745767943,23.700001,44.299999
1745767974,23.400000,44.599998
1745767990,23.200001,44.700001
1745768005,23.200001,44.700001
1745768020,23.100000,44.700001
1745768035,23.100000,44.700001
1745768050,23.000000,44.900002
1745768066,22.900000,44.900002
1745768082,22.900000,44.799999
1745768097,22.900000,44.799999
1745768115,22.900000,44.799999
1745768130,22.900000,44.700001
1745768145,23.000000,47.000000
1745768160,23.000000,46.200001
1745768176,23.100000,45.500000
1745768192,23.200001,45.099998
1745768207,23.200001,44.799999
1745768238,23.299999,44.400002
1745768253,23.400000,44.200001
1745768269,23.400000,44.099998
1745768287,23.500000,43.900002
1745768303,23.500000,43.900002
1745768339,23.600000,44.200001
1745768357,23.700001,44.099998
1745768373,23.799999,44.000000
1745768388,23.799999,43.500000
1745768403,23.799999,43.299999
1745768418,23.799999,43.299999
1745768433,23.900000,43.299999
1745768448,23.900000,43.200001
1745768464,23.900000,43.599998
1745768480,24.000000,43.200001
1745768495,24.000000,43.000000
1745768510,24.100000,42.900002
1745768526,24.100000,42.700001
1745768542,24.100000,42.500000
1745768558,24.200001,42.500000
1745768574,24.200001,42.299999
1745768590,24.200001,42.200001
1745768608,24.299999,42.099998
1745768623,24.299999,42.500000
1745768638,24.299999,42.400002
1745768654,24.400000,42.200001
1745768669,24.400000,42.099998
1745768685,24.400000,41.900002
1745768700,24.400000,41.700001
1745768715,24.400000,41.500000
1745768730,24.500000,41.299999
1745768745,24.500000,41.299999
1745768760,24.500000,41.200001
1745768776,24.600000,41.299999
1745768791,24.600000,41.299999
1745768806,24.600000,41.099998
1745768821,24.600000,40.900002
1745768837,24.600000,40.799999
1745768852,24.600000,40.700001
1745768867,24.600000,40.700001
1745768882,24.600000,40.599998
1745768897,24.600000,40.599998
1745768912,24.600000,40.700001
1745768928,24.600000,40.700001
1745768943,24.600000,40.500000
1745768958,24.600000,40.500000
1745768976,24.600000,40.400002
1745768992,24.600000,40.299999
1745769007,24.600000,40.599998
1745769022,24.700001,40.500000
1745769037,24.700001,40.400002
1745769052,24.700001,40.299999
1745769067,24.700001,40.200001
1745769083,24.700001,40.200001
1745769098,24.700001,40.200001
1745769113,24.700001,40.099998
1745769128,24.700001,40.099998
1745769143,24.700001,40.000000
1745769159,24.799999,39.900002
1745769174,24.799999,39.799999
1745769189,24.799999,39.799999
1745769204,24.799999,39.799999
1745769219,24.900000,39.700001
1745769235,25.000000,39.500000
1745769250,25.000000,39.200001
1745769265,25.000000,39.200001
1745769280,25.000000,39.200001
1745769295,25.000000,39.000000
1745769310,25.000000,38.799999
1745769326,25.000000,38.799999
1745769341,25.000000,38.799999
1745769356,24.900000,38.900002
1745769371,24.900000,38.900002
1745769386,24.900000,39.000000
1745769402,24.900000,39.200001
1745769417,24.900000,39.200001
1745769435,24.900000,39.200001
1745769451,24.900000,38.900002
1745769466,24.900000,38.500000
1745769481,25.000000,38.400002
1745769499,25.000000,38.400002
1745769514,25.000000,38.400002
1745769530,25.000000,38.599998
1745769545,25.000000,38.599998
1745769560,25.000000,38.599998
1745769578,25.000000,38.700001
1745769593,25.000000,38.799999
1745769609,25.000000,38.900002
1745769624,25.000000,38.900002
1745769639,25.000000,38.900002
1745769654,25.000000,38.900002
1745769669,25.000000,38.799999
1745769685,25.000000,38.799999
1745769700,25.000000,38.799999
1745769715,25.000000,38.799999
1745769730,25.000000,38.700001
1745769745,25.000000,38.700001
1745769761,25.000000,38.700001
1745769776,25.000000,38.700001
1745769791,25.000000,38.700001
1745769806,25.000000,38.700001
1745769821,25.000000,38.700001
1745769836,25.000000,38.599998
1745769851,25.000000,38.599998
1745769866,25.000000,38.599998
1745769882,25.000000,38.599998
1745769897,25.000000,38.599998
1745769915,25.000000,38.599998
1745769930,25.000000,38.599998
1745769945,25.000000,38.599998
1745769960,25.000000,38.599998
1745769976,25.000000,38.500000
1745769991,25.000000,38.500000
1745770006,25.000000,38.500000
1745770021,25.000000,38.500000
1745770037,25.000000,38.500000
1745770052,25.000000,38.500000
1745770067,25.000000,38.299999
1745770082,25.000000,38.099998
1745770097,25.000000,37.799999
1745770113,25.000000,37.700001
1745770128,25.000000,37.299999
1745770143,25.000000,37.099998
1745770158,25.000000,37.099998
1745770173,25.000000,37.099998
1745770188,25.000000,36.900002
1745770204,25.100000,36.700001
1745770219,25.100000,36.599998
1745770234,25.100000,36.599998
1745770249,25.100000,36.599998
1745770264,25.100000,36.299999
1745770279,25.200001,36.099998
1745770295,25.200001,36.000000
1745770310,25.200001,36.099998
1745770325,25.200001,35.900002
1745770340,25.200001,36.000000
1745770355,25.200001,36.000000
1745770370,25.200001,36.400002
1745770385,25.200001,36.700001
1745770401,25.200001,37.000000
1745770416,25.200001,37.099998
1745770431,25.200001,37.200001
1745770446,25.200001,37.299999
1745770461,25.200001,37.400002
1745770477,25.200001,37.400002
1745770492,25.200001,37.500000
1745770507,25.200001,37.500000
1745770522,25.200001,37.500000
1745770537,25.200001,37.500000
1745770552,25.200001,37.400002
1745770568,25.200001,37.500000
1745770583,25.100000,37.500000
1745770598,25.100000,37.500000
1745770613,25.100000,37.500000
1745770628,25.100000,37.500000
1745770643,25.100000,37.500000
1745770659,25.100000,37.500000
1745770674,25.100000,37.500000
1745770689,25.100000,37.500000
1745770704,25.100000,37.500000
1745770720,25.100000,37.500000
1745770735,25.100000,37.500000
1745770750,25.100000,37.500000
1745770768,25.100000,37.500000
1745770783,25.100000,37.500000
1745770799,25.100000,37.500000
1745770817,25.100000,37.599998
1745770832,25.100000,37.500000
1745770847,25.200001,37.500000
1745770863,25.100000,37.400002
1745770878,25.100000,37.400002
1745770896,25.100000,37.400002
1745770911,25.100000,37.400002
1745770926,25.100000,37.400002
1745770942,25.100000,37.400002
1745770957,25.100000,37.400002
1745770972,25.100000,37.400002
1745770987,25.100000,37.400002
1745771003,25.100000,37.400002
1745771018,25.100000,37.400002
1745771033,25.100000,37.400002
1745771048,25.100000,37.299999
1745771064,25.100000,37.000000
1745771079,25.100000,36.700001
1745771094,25.100000,36.500000
1745771109,25.100000,36.599998
1745771125,25.100000,36.799999
1745771140,25.100000,36.900002
1745771155,25.100000,36.900002
1745771170,25.100000,36.900002
1745771186,25.100000,37.000000
1745771201,25.100000,37.099998
1745771216,25.100000,37.200001
1745771231,25.100000,37.200001
1745771246,25.100000,37.200001
1745771262,25.100000,37.200001
1745771277,25.100000,37.200001
1745771295,25.100000,36.799999
1745771313,25.100000,36.200001
1745771328,25.100000,35.599998
1745771343,25.100000,35.700001
1745771358,25.200001,35.799999
1745771374,25.200001,35.900002
1745771389,25.200001,35.000000
1745771404,25.200001,34.799999
1745771419,25.200001,35.200001
1745771434,25.299999,35.000000
1745771450,25.299999,34.900002
1745771465,25.299999,34.799999
1745771484,25.299999,35.200001
1745771510,25.200001,35.700001
1745771524,25.200001,35.799999
1745771548,25.200001,35.900002
1745771584,25.200001,36.400002
1745771624,25.200001,36.500000
1745771641,25.200001,36.599998
1745771656,25.200001,36.599998
1745771672,25.200001,36.599998
1745771687,25.200001,36.599998
1745771702,25.200001,36.599998
1745771717,25.200001,36.599998
1745771733,25.200001,36.599998
1745771748,25.200001,36.599998
1745771763,25.200001,36.599998
1745771778,25.200001,36.700001
1745771794,25.200001,36.599998
1745771809,25.200001,36.599998
1745771824,25.200001,36.599998
1745771839,25.200001,36.599998
1745771855,25.200001,36.599998
1745771870,25.200001,36.500000
1745771885,25.200001,36.500000
1745771900,25.200001,36.500000
1745771916,25.200001,36.500000
1745771931,25.200001,36.500000
1745771946,25.200001,36.500000
1745771961,25.200001,36.500000
1745771976,25.200001,36.500000
1745771991,25.200001,36.500000
1745772007,25.200001,36.500000
1745772022,25.200001,36.500000
1745772037,25.200001,36.599998
1745772052,25.200001,37.000000
1745772068,25.299999,36.599998
1745772083,25.299999,36.299999
1745772098,25.299999,36.200001
1745772113,25.299999,36.400002
1745772128,25.299999,36.400002
1745772144,25.200001,36.400002
1745772159,25.200001,36.099998
1745772174,25.200001,36.000000
1745772189,25.200001,36.000000
1745772205,25.299999,35.799999
1745772220,25.200001,35.500000
1745772259,25.200001,35.099998
1745772276,25.200001,35.400002
1745772316,25.200001,35.099998
1745772338,25.200001,34.799999
1745772360,25.200001,34.799999
1745772376,25.200001,34.900002
1745772391,25.100000,35.000000
1745772406,25.200001,35.299999
1745772421,25.200001,35.200001
1745772437,25.200001,35.000000
1745772452,25.100000,34.799999
1745772467,25.200001,34.900002
1745772482,25.100000,34.799999
1745772497,25.200001,34.799999
1745772513,25.100000,34.799999
1745772528,25.100000,34.799999
1745772543,25.100000,34.900002
1745772559,25.200001,35.099998
1745772574,25.200001,35.200001
1745772589,25.200001,35.099998
1745772604,25.200001,35.200001
1745772619,25.200001,35.200001
1745772635,25.200001,35.299999
1745772650,25.200001,35.299999
1745772665,25.200001,35.200001
1745772680,25.200001,35.200001
1745772695,25.200001,35.200001
1745772711,25.200001,35.200001
1745772726,25.299999,35.099998
1745772741,25.299999,35.099998
1745772756,25.299999,35.000000
1745772772,25.200001,35.099998
1745772787,25.200001,35.000000
1745772802,25.200001,35.000000
1745772817,25.200001,35.099998
1745772833,25.200001,35.099998
1745772848,25.200001,35.000000
1745772863,25.200001,35.000000
1745772878,25.200001,35.000000
1745772894,25.200001,35.000000
1745772909,25.200001,35.000000
1745772924,25.200001,34.900002
1745772939,25.200001,34.900002
1745772957,25.200001,34.900002
1745772975,25.200001,34.900002
1745772990,25.200001,34.900002
1745773005,25.200001,34.900002
1745773021,25.200001,35.000000
1745773036,25.200001,34.900002
1745773051,25.200001,34.900002
1745773067,25.200001,34.799999
1745773082,25.200001,34.799999
1745773097,25.200001,34.799999
1745773113,25.100000,34.900002
1745773128,25.100000,34.799999
1745773143,25.100000,34.799999
1745773158,25.200001,34.799999
1745773173,25.200001,34.799999
1745773188,25.200001,34.799999
1745773204,25.200001,34.700001
1745773219,25.200001,34.700001
1745773234,25.100000,34.700001
1745773249,25.200001,34.700001
1745773265,25.100000,34.799999
1745773280,25.100000,34.799999
1745773295,25.100000,34.799999
1745773310,25.100000,34.799999
1745773325,25.100000,34.799999
1745773341,25.100000,34.799999
1745773356,25.100000,34.799999
1745773371,25.100000,34.700001
1745773386,25.100000,34.700001
1745773402,25.100000,34.700001
1745773417,25.200001,34.700001
1745773432,25.200001,34.700001
1745773447,25.200001,34.799999
1745773462,25.200001,34.599998
1745773498,25.200001,34.599998
1745773516,25.200001,34.599998
1745773531,25.200001,34.599998
1745773548,25.200001,34.599998
1745773563,25.200001,34.599998
1745773578,25.200001,34.500000
1745773593,25.200001,34.599998
1745773608,25.200001,34.500000
1745773624,25.200001,34.500000
1745773639,25.200001,34.500000
1745773654,25.200001,34.599998
1745773669,25.200001,34.599998
1745773684,25.200001,34.599998
1745773700,25.200001,34.599998
1745773715,25.100000,34.599998
1745773730,25.100000,34.599998
1745773745,25.100000,34.599998
1745773761,25.100000,34.599998
1745773776,25.100000,34.700001
1745773791,25.100000,34.599998
1745773806,25.100000,34.599998
1745773822,25.100000,34.599998
1745773837,25.100000,34.700001
1745773852,25.100000,34.500000
1745773867,25.100000,34.500000
1745773898,25.000000,34.500000
1745773913,25.000000,34.500000
1745773928,25.000000,34.500000
1745773944,25.000000,34.500000
1745773959,25.000000,34.599998
1745773974,25.100000,34.500000
1745773990,25.100000,34.500000
1745774005,25.100000,34.400002
1745774020,25.100000,34.400002
1745774035,25.100000,34.400002
1745774051,25.000000,34.400002
1745774069,25.000000,34.400002
1745774084,25.000000,34.500000
1745774099,25.000000,34.400002
1745774115,25.000000,34.500000
1745774130,25.000000,34.599998
1745774145,25.000000,34.500000
1745774160,25.000000,34.599998
1745774176,25.000000,34.599998
1745774191,25.000000,34.599998
1745774206,25.000000,34.599998
1745774221,25.000000,34.599998
1745774237,25.000000,34.599998
1745774252,25.000000,34.500000
1745774267,25.000000,34.599998
1745774282,25.000000,34.500000
1745774298,24.900000,34.599998
1745774313,24.900000,34.599998
1745774328,24.900000,34.599998
1745774343,24.900000,34.599998
1745774359,24.900000,34.599998
1745774374,24.900000,34.599998
1745774389,24.900000,34.700001
1745774423,24.900000,34.700001
1745774438,25.000000,34.700001
1745774453,25.000000,34.599998
1745774468,25.000000,34.599998
1745774483,24.900000,34.599998
1745774499,24.900000,34.599998
1745774514,24.900000,34.599998
1745774529,24.900000,34.599998
1745774562,24.799999,34.599998
1745774577,24.799999,34.599998
1745774600,24.799999,34.700001
1745774613,24.799999,34.599998
1745774628,24.799999,34.599998
1745774643,24.799999,34.700001
1745774658,24.799999,34.700001
1745774673,24.799999,34.700001
1745774689,24.799999,34.799999
1745774704,24.799999,34.700001
1745774719,24.799999,34.700001
1745774734,24.799999,34.700001
1745774749,24.799999,34.700001
1745774764,24.799999,34.599998
1745774780,24.799999,34.599998
1745774795,24.799999,34.599998
1745774810,24.799999,34.700001
1745774825,24.799999,34.700001
1745774840,24.799999,34.599998
1745774855,24.799999,34.700001
1745774872,24.799999,34.700001
1745774887,24.799999,34.700001
1745774902,24.799999,34.700001
1745774917,24.799999,34.700001
1745774931,24.799999,34.700001
1745774947,24.799999,34.599998
1745774962,24.799999,34.700001
1745774977,24.799999,34.700001
1745774993,24.799999,34.700001
1745775009,24.799999,34.700001
1745775024,24.799999,34.700001
1745775039,24.799999,34.700001
1745775054,24.900000,34.599998
1745775069,25.000000,34.599998
1745775084,25.000000,34.400002
1745775100,24.900000,34.400002
1745775115,25.000000,34.500000
1745775130,24.900000,34.599998
1745775145,24.900000,34.500000
1745775161,24.900000,34.599998
1745775176,24.900000,34.599998
1745775191,24.900000,34.599998
1745775206,24.900000,34.599998
1745775221,24.900000,34.599998
1745775236,25.000000,34.599998
1745775252,24.900000,34.599998
1745775267,24.900000,34.599998
1745775282,25.000000,34.500000
1745775297,25.000000,34.500000
1745775316,25.000000,34.400002
1745775331,25.000000,34.400002
1745775346,25.000000,34.299999
1745775361,25.000000,34.299999
1745775377,25.000000,34.299999
1745775392,25.000000,34.299999
1745775407,25.000000,34.299999
1745775422,25.000000,34.400002
1745775437,25.000000,34.299999
1745775452,24.900000,34.400002
1745775468,25.000000,34.400002
1745775483,24.900000,34.400002
1745775498,24.900000,34.400002
1745775516,25.000000,34.500000
1745775531,25.000000,34.599998
1745775547,25.000000,34.599998
1745775569,25.000000,34.599998
1745775609,25.000000,34.599998
1745775627,25.000000,34.599998
1745775645,25.000000,34.599998
1745775715,25.000000,34.599998
1745775770,25.000000,34.700001
1745775810,25.000000,34.700001
1745775825,25.000000,34.700001
1745775840,25.000000,34.799999
1745775856,25.000000,34.799999
1745775871,25.000000,34.700001
1745775886,25.000000,34.700001
1745775901,25.000000,34.700001
1745775917,25.000000,34.700001
1745775932,25.000000,34.799999
1745775947,25.000000,34.700001
1745775962,25.000000,34.700001
1745775977,25.000000,34.700001
1745775993,25.000000,34.700001
1745776011,25.000000,34.700001
1745776026,25.000000,34.700001
1745776041,25.000000,34.700001
1745776056,25.000000,34.700001
1745776071,25.000000,34.700001
1745776087,25.000000,34.700001
1745776102,25.000000,34.700001
1745776117,25.000000,34.700001
1745776132,25.000000,34.700001
1745776148,25.000000,34.700001
1745776163,25.000000,34.700001
1745776178,25.000000,34.599998
1745776193,25.000000,34.599998
1745776209,25.000000,34.599998
1745776224,25.000000,34.599998
1745776239,25.000000,34.500000
1745776255,25.000000,34.599998
1745776270,25.000000,34.599998
1745776285,25.000000,34.599998
1745776300,25.000000,34.599998
1745776316,25.000000,34.599998
1745776331,25.000000,34.500000
1745776346,25.000000,34.400002
1745776361,25.000000,34.500000
1745776377,25.000000,34.599998
1745776392,25.000000,34.599998
1745776407,25.000000,34.599998
1745776422,25.000000,34.599998
1745776438,25.000000,34.500000
1745776453,25.000000,34.599998
1745776468,25.000000,34.500000
1745776483,25.000000,34.500000
1745776499,25.000000,34.500000
1745776514,25.000000,34.700001
1745776532,25.000000,34.500000
1745776547,25.000000,34.500000
1745776562,25.000000,34.400002
1745776578,25.000000,34.400002
1745776593,25.000000,34.400002
1745776608,25.000000,34.400002
1745776623,25.000000,34.400002
1745776638,25.000000,34.400002
1745776654,25.000000,34.400002
1745776669,25.000000,34.400002
1745776685,25.000000,34.400002
1745776700,25.000000,34.500000
1745776716,25.000000,34.500000
1745776731,25.000000,34.500000
1745776746,25.000000,34.500000
1745776761,25.000000,34.400002
1745776776,25.000000,34.500000
1745776792,25.000000,34.599998
1745776807,25.000000,34.500000
1745776822,25.000000,34.500000
1745776840,25.000000,34.500000
1745776856,25.000000,34.400002
1745776871,25.000000,34.400002
1745776886,25.000000,34.400002
1745776901,25.000000,34.299999
1745776917,25.000000,34.400002
1745776932,25.000000,34.299999
1745776947,25.000000,35.000000
1745776962,25.000000,35.900002
1745776977,25.000000,35.599998
1745776993,25.000000,35.200001
1745777008,25.000000,35.200001
1745777023,25.000000,35.099998
1745777038,25.000000,35.000000
1745777054,25.000000,35.000000
1745777069,25.000000,34.900002
1745777084,25.000000,35.000000
1745777099,25.000000,35.000000
1745777115,25.000000,34.900002
1745777131,25.000000,34.900002
1745777146,25.000000,35.000000
1745777161,25.000000,35.000000
1745777179,25.000000,34.900002
1745777194,25.000000,34.900002
1745777210,25.000000,34.900002
1745777225,25.000000,34.900002
1745777240,25.000000,35.000000
1745777255,25.000000,34.799999
1745777270,25.000000,34.700001
